"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2000665","Standard Service Plan","Data Standard","3072","300","300","74","41.7","90.09","79.98","88.09","54.32","78.11","65.82","82.87","55","55","55","55","2.29","0.66","1.39","1820","1981","1364","15","10","7","Retended","0",
"2000457","Standard Service Plan","Data Standard","3072","300","300","93.25","62.97","86.89","48.36","75.24","77.5","63.11","60.92","82.91","85","55","55","55","0.5","0.39","1.07","907","1413","487","12","3","12","Retended","0",
"2000077","Premium Service Plan","Data Premium","10240","150","300","67.57","90.45","72.96","85.55","56.18","63.1","74.23","52","55.23","70","70","70","70","0.7","1.23","0.57","1360","933","1037","12","13","14","Retended","0",
"2000871","Standard Service Plan","Voice Standard","1024","500","300","59.61","66.52","87.79","63.25","73.48","54.05","60.43","58.45","81.84","70","50","50","50","0.23","0.77","1.01","1172","447","1217","11","6","10","Retended","0",
"2001446","Standard Service Plan","Voice Standard","1024","500","300","53.24","51.08","61.5","60.6","59.56","61.85","72.17","59.94","89.15","50","50","50","50","0.93","1.99","0.55","807","668","1418","9","13","10","Retended","0",
"2000470","Standard Service Plan","Data Standard","3072","300","300","98.12","58.52","58.74","86.2","55.1","72.37","91.98","78.44","88.34","55","55","55","55","1.11","0.93","2.11","945","1238","509","10","13","12","Churned","1","12"
"2001666","Standard Service Plan","Data Standard","3072","300","300","43.22","61.87",,"55.54","67.12",,"76.63","62.71",,"55","55",,,"0.64","0.53",,"790","786",,"16","9",,"Retended","0",
"2001046","Standard Service Plan","Voice Standard","1024","500","300","37.44","75.63","65.06","55.36","29.8","72.42","18.97","83.25","65.82","50","50","50","50","1.79","0.74","0.72","771","1009","410","16","12","10","Retended","0",
"2000458","Standard Service Plan","Data Standard","3072","300","300","50.12","71.91","93.25","49.46","5.54","83.26","85.3","72.79","78.63","55","55","55","55","1.15","0.99","2.4","656","850","1189","17","13","7","Retended","0",
"2000078","Premium Service Plan","Data Premium","10240","150","300","79.43","76.39","23.37","90.91","64.91","72.82","31.85","51.77","43.05","70","70","70","70","1.03","1.58","0.49","631","1637","590","6","14","3","Retended","0",
"2000395","Standard Service Plan","Data Standard","3072","300","300","107.37","69.25",,"37.84","65.89",,"75.54","50.2",,"55","85","55",,"1.04","0",,"422","938",,"10","10",,"Churned","1","11"
"2000235","Premium Service Plan","Voice Premium","300","1000","300","61.6","37.54","73.03","76.22","57.07","83.05","52.78","64.54","96.35","55","55","55","55","1.2","0.08","1.3","700","826","932","8","13","12","Retended","0",
"2001254","Standard Service Plan","Voice Standard","1024","500","300","95.46","80.2","11.77","48.58","65.54","83.5","36.56","41.48","60.4","50","50","50","50","0.69","1.19","1.4","1212","932","1683","8","13","12","Retended","0",
"2000872","Standard Service Plan","Voice Standard","1024","500","300","47.14","61.38","94.71","67.82","78.72","64.15","55.71","78.87","65.02","50","50","50","50","0.72","1.46","0","1356","1473","524","14","8","7","Retended","0",
"2000666","Standard Service Plan","Data Standard","3072","300","300","72.48","88.14","86.55","38.09","63.67","48.53","41.34","74.37","92.34","55","55","55","55","1.38","1.26","1.23","585","1116","1792","10","5","13","Retended","0",
"2001447","Standard Service Plan","Voice Standard","1024","500","300","66.07","71.95","150.45","68.01","45.09","71.33","71.28","71.92","66.53","50","50","50","70","1.25","1.78","0.67","470","834","1011","9","9","15","Retended","0",
"2000471","Standard Service Plan","Data Standard","3072","300","300","113.65","33.4","43","7.9","87.59","67.93","104.43","65.78","69.6","55","95","55","55","0.45","1.54","0.89","1340","1020","499","11","8","8","Churned","1","12"
"2001047","Standard Service Plan","Voice Standard","1024","500","300","90.41","51","75.02","91.04","61.63","86.04","51.59","81.94","87.92","50","50","50","50","1.11","1.16","0.57","1068","1108","1409","13","11","12","Retended","0",
"2000079","Premium Service Plan","Data Premium","10240","150","300","69.24","67.18","52.75","79.22","61.35","75.96","65.72","96.7","57.48","70","70","70","70","1.02","1.03","1.37","1415","921","933","14","15","11","Retended","0",
"2000397","Standard Service Plan","Data Standard","3072","300","300","90.47","66.18",,"104.5","31.76",,"58.26","57.67",,"55","70","55",,"1.46","1.26",,"1338","969",,"15","12",,"Churned","1","11"
"2000459","Standard Service Plan","Data Standard","3072","300","300","67.24","68.06","78.39","66.27","61.93","62.4","58.25","78.05","60.99","85","55","55","55","1.26","1.81","0.57","1792","858","1001","11","12","16","Retended","0",
"2000236","Premium Service Plan","Voice Premium","300","1000","300","75.93","72.97","73.68","86.64","43.06","89.5","79.95","52.81","99.82","55","55","55","55","0.51","1.42","0","1173","1507","1230","12","8","5","Retended","0",
"2001255","Standard Service Plan","Voice Standard","1024","500","300","60.54","99.36","74.56","63.93","61.44","73.26","49.75","60.09","62.83","50","50","50","50","1","0.54","1.34","309","1228","745","10","14","8","Retended","0",
"2000873","Standard Service Plan","Voice Standard","1024","500","300","64.37","88.25","79.78","93.14","83.92","68.37","56.37","87.63","84.18","50","50","50","50","0.94","0.59","1.38","1370","841","432","13","16","12","Retended","0",
"2001448","Standard Service Plan","Voice Standard","1024","500","300","74.41","60.16","83.78","75.29","51.46","60.43","77.26","39.46","70.24","50","50","50","50","0.92","1.07","1.05","17","329","1495","15","12","9","Retended","0",
"2000668","Standard Service Plan","Data Standard","3072","300","300","86.6","60.93","78.72","50.61","65.01","51.14","89.39","56.63","91.68","85","55","55","55","1.03","2.02","1.14","2064","1433","1597","16","8","12","Retended","0",
"2000499","Standard Service Plan","Data Standard","3072","300","300","7.33","91.49","78.8","123.41","70.19","72.04","83.36","52.01","84.65","55","70","55","55","1.1","0.91","2.07","349","1272","1957","7","10","7","Churned","1","12"
"2001048","Standard Service Plan","Voice Standard","1024","500","300","49.19","93.13","76.89","43.01","67.92","86.73","73.72","39.12","79.76","50","50","50","50","1.07","0.21","0.35","1307","1054","340","9","9","14","Retended","0",
"2001654","Standard Service Plan","Data Standard","3072","300","300","197.78",,,"7.45",,,"110.54",,,"55",,,,"0.51",,,"872",,,"18",,,"Churned","1","11"
"2000080","Premium Service Plan","Data Premium","10240","150","300","50.14","73.94","55.23","62.34","59.06","84.74","49.65","65.47","59.7","70","70","70","70","1.02","1.02","1","1712","1577","1637","12","8","10","Retended","0",
"2000461","Standard Service Plan","Data Standard","3072","300","300","77.95","42.76","79.62","37.94","76.47","66.93","33.73","59.81","64.43","55","55","55","55","0.46","0.56","0.54","455","117","1269","16","9","13","Retended","0",
"2000237","Premium Service Plan","Voice Premium","300","1000","300","48.32","83.47","11.87","42.23","75.32","83.95","49.43","95.28","83.99","55","55","55","55","0.78","1.47","1.76","1748","32","227","9","10","8","Retended","0",
"2001256","Standard Service Plan","Voice Standard","1024","500","300","56.02","62.6","81.08","31.74","81.6","79.52","109.71","83.07","73.12","50","60","50","50","1.98","0.66","1.35","1480","381","611","8","7","9","Retended","0",
"2000874","Standard Service Plan","Voice Standard","1024","500","300","83.84","89.42","52.35","35.68","69.49","34.68","72.24","67.91","91.01","50","50","50","50","0.87","0.51","1.79","1643","1096","1428","12","9","12","Retended","0",
"2001737","Premium Service Plan","Data Premium","10240","150","300","57.74",,,"82.56",,,"59.53",,,"70",,,,"1.24",,,"894",,,"15",,,"Retended","0",
"2001449","Standard Service Plan","Voice Standard","1024","500","300","54.91","60.66","74.93","34.86","70.72","50.44","79.39","80.85","69.8","50","50","50","50","0.99","0.71","1.24","897","1386","473","13","16","12","Retended","0",
"2001667","Standard Service Plan","Data Standard","3072","300","300","94.07","92.21",,"43.4","85.96",,"60.32","65.99",,"55","55",,,"1.02","1.18",,"364","1232",,"7","8",,"Retended","0",
"2000485","Standard Service Plan","Data Standard","3072","300","300","141.8","87.15",,"67.12","72.47",,"126.43","81.02",,"55","95","55",,"0.84","0.97",,"924","722",,"14","12",,"Churned","1","11"
"2001049","Standard Service Plan","Voice Standard","1024","500","300","33.04","54.24","86.89","67.87","73.53","77.98","79.31","76.15","73.4","50","50","50","50","0.14","0.89","3.58","795","1974","1541","14","13","12","Retended","0",
"2000508","Standard Service Plan","Data Standard","3072","300","300","78.24","67.48","66.58","65.44","74.01","87.67","98.55","65.69","86.66","55","55","55","55","1.17","1.19","1.61","1097","1353","941","10","12","13","Churned","1","12"
"2000462","Standard Service Plan","Data Standard","3072","300","300","87.93","81.48","76.06","52.1","63.07","86.48","80.88","57.63","61.92","85","55","55","55","1.22","1.33","1.83","1725","715","546","6","14","12","Retended","0",
"2000238","Premium Service Plan","Voice Premium","300","1000","300","63.68","79.31","12.16","99.52","29.96","81.7","9.26","81.79","84.83","55","55","55","55","1.16","0.86","2.37","675","1230","838","15","13","15","Retended","0",
"2001257","Standard Service Plan","Voice Standard","1024","500","300","82.01","88.39","96.91","63.4","38.19","85.18","71.97","73.24","88.69","50","50","50","50","1.25","1.27","0.62","727","1589","398","11","13","13","Retended","0",
"2001681","Standard Service Plan","Voice Standard","1024","500","300","74.87","63.32",,"33.38","75.31",,"51.03","74.5",,"50","50",,,"1.13","1.05",,"681","1892",,"12","9",,"Retended","0",
"2000486","Standard Service Plan","Data Standard","3072","300","300","1.18","75.79",,"62.63","75.96",,"8.86","77.02",,"55","55","55",,"1.7","0",,"631","857",,"18","11",,"Churned","1","11"
"2000084","Premium Service Plan","Data Premium","10240","150","300","46.77","67.46","20.41","67.46","83.95","71.96","80.11","82.84","47.13","70","70","70","70","1.04","1.75","0.2","1201","922","408","16","14","7","Retended","0",
"2001450","Standard Service Plan","Voice Standard","1024","500","300","54.02","58.31","75.48","72.85","96.15","39.82","87.99","60.04","69.17","50","50","50","50","1.34","1.34","0.96","1719","749","1691","11","13","9","Retended","0",
"2000511","Standard Service Plan","Data Standard","3072","300","300","121.91","65.54","72.04","66.64","90.77","71.05","67.44","90.94","82.88","55","85","55","55","0.97","0.69","1.36","916","1260","1168","13","14","10","Churned","1","12"
"2001050","Standard Service Plan","Voice Standard","1024","500","300","67.8","50.3","68.95","66.2","80.64","61.99","99.05","61.8","62.75","50","50","50","50","1.08","0.82","1.29","408","1488","907","16","9","12","Retended","0",
"2000670","Standard Service Plan","Data Standard","3072","300","300","96.56","48.84","88.71","54.48","79.97","46.64","38.79","66.18","77.78","55","55","55","55","0.49","0.95","1.26","1360","599","1023","7","13","14","Retended","0",
"2000239","Premium Service Plan","Voice Premium","300","1000","300","96.65","7.93","1.24","83.71","64.42","91.11","85.7","119","91.26","55","55","65","55","0.85","1","1.69","811","227","1279","15","15","13","Retended","0",
"2000464","Standard Service Plan","Data Standard","3072","300","300","72.52","60.36","58.21","47.13","97.27","85.19","74.02","63.86","76.42","55","55","55","55","0.84","0.95","1.7","699","1310","74","13","15","7","Retended","0",
"2001258","Standard Service Plan","Voice Standard","1024","500","300","52.38","86.41","96.2","76.07","98.91","82.85","81.72","58.38","67.65","50","50","50","50","1.06","1.24","0.26","1133","1146","930","6","15","17","Retended","0",
"2000876","Standard Service Plan","Voice Standard","1024","500","300","75.91","79.54","63.35","64.62","48.64","66.78","44.16","57.83","88.32","50","50","50","50","0.25","1.2","2.45","1167","2310","1683","15","11","9","Retended","0",
"2001725","Standard Service Plan","Voice Standard","1024","500","300","46.8","57.42",,"50.03","59.65",,"83.64","91.85",,"50","50",,,"0.43","1.31",,"814","721",,"9","10",,"Retended","0",
"2000497","Standard Service Plan","Data Standard","3072","300","300","76.74","78.52",,"50.58","89.71",,"123.26","86.43",,"55","65","55",,"1.32","1.22",,"1065","52",,"6","12",,"Churned","1","11"
"2000085","Premium Service Plan","Data Premium","10240","150","300","50.37","96.63","95.07","68.58","89.98","79.16","57.4","59.96","77.92","70","70","70","70","1.22","0.94","0.38","794","1626","822","10","16","18","Retended","0",
"2000526","Standard Service Plan","Data Standard","3072","300","300","100.04","63.56","78.28","154.5","52.86","76.83","6.1","54.86","65.37","55","100","55","55","1.39","0.71","0.79","294","853","542","16","7","12","Churned","1","12"
"2000671","Standard Service Plan","Data Standard","3072","300","300","92.87","74.14","75.43","52.09","67.95","33.71","45.51","71.82","87.56","55","55","55","55","0.42","2","2.53","1318","227","1136","10","14","12","Retended","0",
"2001051","Standard Service Plan","Voice Standard","1024","500","300","67.54","77.31","78.31","61.25","33.6","74.3","77.32","22.26","87.99","50","50","50","50","1.82","0.23","0","826","754","1493","10","16","12","Retended","0",
"2000465","Standard Service Plan","Data Standard","3072","300","300","88.57","89.41","48.48","73.5","78.52","88.19","76.12","85.52","81.06","55","55","55","55","0.67","1.57","0","924","1197","1174","9","6","14","Retended","0",
"2001885","Standard Service Plan","Voice Standard","1024","500","300","82.71",,,"61.85",,,"54.55",,,"50",,,,"0.85",,,"1893",,,"13",,,"Retended","0",
"2001260","Standard Service Plan","Voice Standard","1024","500","300","72.1","67.8","67.94","88.73","37.89","59.51","58.88","85.56","59.05","50","50","50","50","1.2","1.25","2.54","1678","1296","903","16","11","12","Retended","0",
"2001453","Standard Service Plan","Voice Standard","1024","500","300","68.66","63.53","92.06","10.14","66.71","68.31","66.8","64.42","40.7","50","50","50","50","0.48","0.94","1.07","1178","1321","774","16","10","13","Retended","0",
"2001854","Standard Service Plan","Data Standard","3072","300","300","61.29",,,"87.47",,,"99.36",,,"55",,,,"1.31",,,"171",,,"11",,,"Churned","1","12"
"2000673","Standard Service Plan","Data Standard","3072","300","300","63.74","84.47","90.73","70.3","68.09","46.95","70.14","86.27","94.92","55","55","55","55","0.87","1.1","0","1147","1470","1550","11","18","14","Retended","0",
"2001052","Standard Service Plan","Voice Standard","1024","500","300","66.06","93.29","81.15","53.89","61.43","74.5","46.8","76.59","80.63","50","50","50","50","0.24","1.35","2.79","2034","506","822","12","17","7","Retended","0",
"2001653","Standard Service Plan","Data Standard","3072","300","300","78.54","93.31",,"65.46","33.17",,"33.63","93.46",,"55","55",,,"2","0",,"639","645",,"7","9",,"Retended","0",
"2000086","Premium Service Plan","Data Premium","10240","150","300","83.53","73.48","76.67","86","66.75","74.84","78.99","64.29","77.64","70","70","70","70","0.81","1.08","0","819","645","922","10","10","12","Retended","0",
"2001261","Standard Service Plan","Voice Standard","1024","500","300","49.07","73.49","92.16","81.99","19.01","88.42","88.55","69.56","75.05","50","50","50","50","1.14","1.71","2","1100","1687","1251","16","13","14","Retended","0",
"2001455","Standard Service Plan","Voice Standard","1024","500","300","78.13","58.28","95.53","65.99","56.59","68.97","65.44","51.89","80.95","50","50","50","50","1.09","0.5","0.48","153","1226","1057","14","9","10","Retended","0",
"2000531","Standard Service Plan","Data Standard","3072","300","300","66.35","75.36","98.82","79.17","44.22","56.7","75.21","45.92","92.33","55","55","55","55","1.58","1.95","1.33","683","1398","448","16","15","12","Churned","1","12"
"2000674","Standard Service Plan","Data Standard","3072","300","300","73.67","66.21","80.79","37.18","83.29","37.27","71.7","72.7","86.72","55","55","55","55","1.09","0.55","1.02","619","1306","1288","13","10","15","Retended","0",
"2001053","Standard Service Plan","Voice Standard","1024","500","300","65.07","59.59","60.85","63.83","30.3","74.63","82.94","64.59","80.04","50","50","50","50","0.73","1.8","0.67","956","744","932","14","10","16","Retended","0",
"2000466","Standard Service Plan","Data Standard","3072","300","300","69.26","67.13","46.06","71.89","85.12","73.01","52.17","60.12","86.56","55","55","55","55","1.41","1.76","0","470","939","890","15","19","13","Retended","0",
"2000087","Premium Service Plan","Data Premium","10240","150","300","83.12","91.16","75.15","79.15","75.95","23.16","72.77","18.2","64.48","80","70","70","70","0.99","1.55","2.09","1599","1267","1626","12","7","10","Retended","0",
"2001262","Standard Service Plan","Voice Standard","1024","500","300","96.47","96.01","85.46","38.51","21.81","68.32","63.37","73.47","57.92","70","50","50","50","0.17","0.64","1.64","690","1195","975","8","14","17","Retended","0",
"2000878","Standard Service Plan","Voice Standard","1024","500","300","70.72","65.89","76.65","83.39","88.75","76.65","44.34","72.15","77.43","50","50","50","50","0.51","0.87","2.14","1136","262","871","13","13","12","Retended","0",
"2000506","Standard Service Plan","Data Standard","3072","300","300","184.64","69.92",,"62.2","79.2",,"79","71.16",,"55","85","55",,"0.31","0.65",,"692","870",,"17","8",,"Churned","1","11"
"2000240","Premium Service Plan","Voice Premium","300","1000","300","71.11","58.41","10.44","71.46","94.61","84.96","66.82","61.76","87.78","55","55","55","55","1.64","1.56","2.03","1633","838","1001","14","16","12","Retended","0",
"2001456","Standard Service Plan","Voice Standard","1024","500","300","66.19","77.02","74.22","51.3","40.77","45.17","82.73","51.88","48.73","50","50","50","50","1.99","1.11","1.63","1651","568","776","13","17","9","Retended","0",
"2000540","Standard Service Plan","Data Standard","3072","300","300","55.24","84.71","75.59","5.73","53.17","63.17","112.46","65.39","69.4","55","65","55","55","1.51","1.02","1.55","812","452","856","10","14","13","Churned","1","12"
"2001668","Standard Service Plan","Data Standard","3072","300","300","82.01","90.82",,"39.38","30.79",,"44.16","65.87",,"55","55",,,"0.4","1.59",,"1460","1442",,"14","19",,"Retended","0",
"2001054","Standard Service Plan","Voice Standard","1024","500","300","76.85","36.71","66.73","61.48","53.95","63.2","91.73","78.09","68.18","50","50","50","50","0.34","0.37","2.81","713","586","498","11","10","9","Retended","0",
"2000467","Standard Service Plan","Data Standard","3072","300","300","86.7","88.24","42.83","79.34","91.89","88.69","97.85","76.08","76.5","55","55","55","55","0.71","0.47","0.12","641","1009","2536","13","16","20","Retended","0",
"2000088","Premium Service Plan","Data Premium","10240","150","300","44.64","84.98","79.39","99.95","76.83","80.91","34.8","73.86","64.38","80","70","70","70","0.77","0.9","3.54","1128","1099","645","19","13","14","Retended","0",
"2000520","Standard Service Plan","Data Standard","3072","300","300","77.83","73.74",,"93.93","60.27",,"100.62","80.18",,"55","65","55",,"0.78","0",,"2031","733",,"9","9",,"Churned","1","11"
"2001263","Standard Service Plan","Voice Standard","1024","500","300","71.41","75.19","85.1","39.95","49.45","85.69","64.07","67.08","68.12","70","50","50","50","1.17","1.18","0.7","694","717","1626","10","11","14","Retended","0",
"2000879","Standard Service Plan","Voice Standard","1024","500","300","75.78","79.81","56.88","35.85","68.71","55.54","61.69","83.01","92.32","50","50","50","50","0.63","1.26","1.54","222","488","1404","15","9","15","Retended","0",
"2000241","Premium Service Plan","Voice Premium","300","1000","300","44.02","60.82","16.59","59.96","71.15","93.67","78.63","93.45","88.98","55","55","55","55","1.66","1.27","1.59","1305","1279","612","15","11","8","Retended","0",
"2001727","Standard Service Plan","Voice Standard","1024","500","300","84.12","72.33",,"104.18","74.31",,"40.32","73.8",,"70","70",,,"1.13","1.44",,"2891","369",,"7","14",,"Retended","0",
"2000541","Standard Service Plan","Data Standard","3072","300","300","108.98","91.48","82.64","71.44","70.42","85.36","52.88","39.32","78.65","55","85","55","55","1.47","0.68","1.29","194","477","636","16","9","13","Churned","1","12"
"2000675","Standard Service Plan","Data Standard","3072","300","300","64.62","88.47","81.08","62.62","51.41","45.46","82.42","56.62","78.6","55","55","55","55","1.17","0.02","0.05","1181","93","1276","15","10","11","Retended","0",
"2001055","Standard Service Plan","Voice Standard","1024","500","300","67.89","62.41","87.03","47.47","34.07","65.1","40.91","91.29","75.11","50","50","50","50","1.43","1.1","1.22","1403","607","1922","11","14","12","Retended","0",
"2000468","Standard Service Plan","Data Standard","3072","300","300","77.3","70.01","50.3","82.13","64.11","62.42","59.05","86.46","70.46","55","55","55","55","1.35","1.39","2.56","913","497","946","11","15","9","Retended","0",
"2000524","Standard Service Plan","Data Standard","3072","300","300","78.02","67.57",,"98.06","65.16",,"63.67","67.32",,"55","55","55",,"1.51","1.99",,"239","398",,"12","12",,"Churned","1","11"
"2000089","Premium Service Plan","Data Premium","10240","150","300","40.33","93.74","74.48","76.53","87.35","89.72","54.44","55.38","66.55","70","70","70","70","0.55","1.18","0","441","1448","1267","14","9","10","Retended","0",
"2000880","Standard Service Plan","Voice Standard","1024","500","300","71.87","88.08","92.15","54.82","80.92","42.1","33.52","89.25","95.32","80","50","50","50","0.49","1.14","0.02","1272","1210","944","8","16","13","Retended","0",
"2001264","Standard Service Plan","Voice Standard","1024","500","300","60.9","73.31","72.74","51.06","54.28","61.05","62.59","62.61","64.5","50","50","50","50","1","0.32","3.28","143","1561","1237","9","15","11","Retended","0",
"2001458","Standard Service Plan","Voice Standard","1024","500","300","70.04","65.53","36.89","39.8","67.51","49.64","41.89","84.78","37.84","50","50","50","50","0.99","1.03","0.65","99","1214","1244","11","9","9","Retended","0",
"2000549","Standard Service Plan","Data Standard","3072","300","300","211.87","74.76","79.82","41.99","65.25","70.62","74.49","75.35","66.6","55","115","55","55","1.51","0.55","0","841","1534","823","16","13","15","Churned","1","12"
"2000676","Standard Service Plan","Data Standard","3072","300","300","68.09","91.11","85.81","57.13","97.34","37.71","47.77","66.25","88.88","55","55","55","55","0.41","0.52","2.35","980","314","1553","12","14","14","Retended","0",
"2001689","Standard Service Plan","Voice Standard","1024","500","300","89.8","90.93",,"62.62","44.62",,"69.62","85.69",,"50","50",,,"0.27","1.51",,"893","2065",,"10","12",,"Retended","0",
"2000469","Standard Service Plan","Data Standard","3072","300","300","62.85","66.53","57.81","69.84","45.61","85.17","54.08","51.52","60.22","55","55","55","55","0.97","0.8","2.12","539","1434","1318","17","8","7","Retended","0",
"2000090","Premium Service Plan","Data Premium","10240","150","300","76.16","93.83","64.49","62.06","65.36","84.74","62.64","70.64","72.33","70","70","70","70","0.7","0.57","0.03","2014","762","1099","11","8","8","Retended","0",
"2000881","Standard Service Plan","Voice Standard","1024","500","300","43.5","86.17","66.36","29.55","72.15","87.5","72.08","61.38","59.8","50","50","50","50","0.4","0.56","0.11","367","841","710","13","11","9","Retended","0",
"2001265","Standard Service Plan","Voice Standard","1024","500","300","88.1","52.46","36.34","61.51","63.63","79.96","73.69","90.27","45.45","50","50","50","50","1.24","1.65","1.25","1302","1321","1206","14","12","13","Retended","0",
"2001460","Standard Service Plan","Voice Standard","1024","500","300","81.3","78.52","90.1","61.07","38.7","55.3","39","68.1","64.5","50","50","50","50","1.03","1.01","0","833","532","1030","13","12","15","Retended","0",
"2000556","Standard Service Plan","Data Standard","3072","300","300","98.89","86.19","73.77","19.36","67.6","83.08","91.17","73.63","72.9","55","55","55","55","0.81","1.18","0","1533","988","927","3","11","15","Churned","1","12"
"2000677","Standard Service Plan","Data Standard","3072","300","300","64.6","69.29","75.85","55.08","47.91","36.59","90.5","76.19","84.03","55","55","55","55","0.61","2.23","0.65","1303","738","1329","13","11","12","Retended","0",
"2001058","Standard Service Plan","Voice Standard","1024","500","300","39.64","76.61","82.22","51.01","65.04","82.67","60.76","58.7","78.47","50","50","50","50","1.72","1.03","2.45","1723","756","1424","15","15","6","Retended","0",
"2000472","Standard Service Plan","Data Standard","3072","300","300","70.83","82.38","43.73","62.13","36.16","61.1","38.65","57.49","61.83","55","55","55","55","0.97","0.61","0.91","565","762","1796","4","13","11","Retended","0",
"2000091","Premium Service Plan","Data Premium","10240","150","300","81.41","72.92","61.5","77.62","57.4","90.2","50.37","54.2","79.97","70","70","70","70","1.75","1.15","0.9","926","2196","1448","14","16","17","Retended","0",
"2001655","Standard Service Plan","Data Standard","3072","300","300","44.78",,,"8.75",,,"107.76",,,"55",,,,"0.27",,,"1031",,,"8",,,"Churned","1","11"
"2000882","Standard Service Plan","Voice Standard","1024","500","300","71.75","62.55","77.33","60.51","62.76","62.35","37.29","74.78","66.43","50","50","50","50","1.2","0.74","1.06","498","1840","1429","12","15","14","Retended","0",
"2001266","Standard Service Plan","Voice Standard","1024","500","300","77.47","78.01","84.9","70.42","75.45","75.9","86.83","59.04","86.42","50","50","50","50","1.43","1.37","2.1","963","2048","1287","12","13","9","Retended","0",
"2001461","Standard Service Plan","Voice Standard","1024","500","300","75.2","48.55","81.02","23.46","42.09","74.38","79.55","53.94","68.91","50","50","50","50","1.17","0.76","0","944","1246","1536","18","14","8","Retended","0",
"2000561","Standard Service Plan","Data Standard","3072","300","300","83.19","67.63","54.5","87.11","76.37","79.2","99.24","77.16","76.11","55","55","55","55","0.44","0.86","0","1297","1532","1396","8","7","17","Churned","1","12"
"2000678","Standard Service Plan","Data Standard","3072","300","300","94.94","69.36","75.3","74.1","57.7","32.32","73.66","71.79","94.39","55","55","55","55","1.52","1.09","0.57","289","1721","843","11","16","10","Retended","0",
"2001059","Standard Service Plan","Voice Standard","1024","500","300","50.31","33.83","65.25","41.27","58.1","63.52","33.44","78.8","82.54","50","50","50","50","1.12","0.73","1.2","926","1277","122","18","16","13","Retended","0",
"2000473","Standard Service Plan","Data Standard","3072","300","300","52.38","64.53","44.57","78.44","21.52","71.41","45.48","80.04","77.1","55","55","55","55","0.77","1.05","0.84","938","1090","1235","8","14","11","Retended","0",
"2000530","Standard Service Plan","Data Standard","3072","300","300","116.69","81.34",,"108.16","60.2",,"64.94","62.79",,"55","100","55",,"1.72","0.07",,"485","1534",,"13","10",,"Churned","1","11"
"2000242","Premium Service Plan","Voice Premium","300","1000","300","70.54","80.82","15.31","91.35","86.91","91.12","54.22","69.77","85.76","55","55","55","55","1.27","0.94","0.71","414","1001","1565","12","15","10","Retended","0",
"2000092","Premium Service Plan","Data Premium","10240","150","300","36.17","67.91","79.42","54.89","93.6","67.4","66.19","80.33","77.14","70","70","70","70","0.7","1.32","1.33","880","518","762","13","14","12","Retended","0",
"2001683","Standard Service Plan","Voice Standard","1024","500","300","81.01","74.21",,"42.92","81.02",,"34.44","46.58",,"50","50",,,"0.68","0.61",,"1000","1424",,"11","16",,"Retended","0",
"2001268","Standard Service Plan","Voice Standard","1024","500","300","73.45","71.76","79.77","85.1","42.63","80.15","44.96","63.29","55.99","50","50","50","50","0.24","1.23","0.41","743","904","1797","15","21","12","Retended","0",
"2001865","Standard Service Plan","Data Standard","3072","300","300","105.96",,,"48.21",,,"9.74",,,"55",,,,"1.58",,,"1041",,,"13",,,"Churned","1","12"
"2001462","Standard Service Plan","Voice Standard","1024","500","300","27.2","73.14","77.05","82.68","93.74","31.81","65.67","86.82","82.53","50","50","50","50","0.45","0.66","2.53","782","1639","1194","14","10","21","Retended","0",
"2000680","Standard Service Plan","Data Standard","3072","300","300","48.89","49.22","67.7","79.77","45.85","39.77","70.85","67.25","90.41","55","55","55","55","0.37","1.81","2.25","876","1520","484","10","10","7","Retended","0",
"2001060","Standard Service Plan","Voice Standard","1024","500","300","91.18","63.61","77.44","78.87","56.07","77.05","29.1","21.21","73","50","50","50","50","1.26","0.46","0","631","753","293","7","15","10","Retended","0",
"2000474","Standard Service Plan","Data Standard","3072","300","300","67.7","85.36","110.83","64.2","48.23","69.47","81.09","67.7","77.64","55","55","55","85","0.27","0.78","0.21","263","778","803","14","12","12","Retended","0",
"2000534","Standard Service Plan","Data Standard","3072","300","300","203.45","75.54",,"67.22","63.07",,"3.54","69.56",,"55","85","55",,"0.69","1.74",,"1365","764",,"17","13",,"Churned","1","11"
"2000243","Premium Service Plan","Voice Premium","300","1000","300","84.86","83.25","13.04","84.46","65.67","95.35","87.33","84.31","84.86","55","55","55","55","0.46","1.37","2.96","1214","612","901","14","8","12","Retended","0",
"2000093","Premium Service Plan","Data Premium","10240","150","300","2.59","55.48","64.64","72.37","92.83","96.13","51.65","69.87","63.34","80","70","70","70","0.01","1.47","0.61","1229","874","2196","12","17","18","Retended","0",
