"AccountID","ServiceType","ServiceName","DataAllowance_MB","VoiceAllowance_Minutes","SMSAllowance_N_Messages","DataUsage_PCT","DataUsage_PCT_PM","DataUsage_PCT_PPM","VoiceUsage_PCT","VoiceUsage_PCT_PM","VoiceUsage_PCT_PPM","SMSUsage_PCT","SMSUsage_PCT_PM","SMSUsage_PCT_PPM","Revenue_Month","Revenue_Month_PM","Revenue_Month_PPM","Revenue_Month_PPPM","ServiceFailureRate_PCT","ServiceFailureRate_PCT_PM","ServiceFailureRate_PCT_PPM","CustomerLifetimeValue_USD","CustomerLifetimeValue_USD_PM","CustomerLifetimeValue_USD_PPM","Device_Lifetime","Device_Lifetime_PM","Device_Lifetime_PPM","ContractActivityLABEL","ContractActivity","ChurnMonth"
"2000533","Standard Service Plan","Data Standard","3072","300","300","92.23","92.04","88.51","72.55","66.62","82.56","72.22","55.53","69.56","55","55","55","55","0.35","0.62","0.65","1637","473","965","6","12","6","Retended","0",
"2001668","Standard Service Plan","Data Standard","3072","300","300","82.01","90.82",,"39.38","30.79",,"44.16","65.87",,"55","55",,,"0.4","1.59",,"1460","1442",,"14","19",,"Retended","0",
"2000893","Standard Service Plan","Voice Standard","1024","500","300","36.3","80.83","121.91","57.33","82.31","83.55","12.13","45.69","61.64","50","50","50","50","0.1","0.39","0","1338","929","888","11","13","7","Retended","0",
"2000796","Standard Service Plan","Data Standard","3072","300","300","70.43","71.07","82.46","95.35","75.41","70.52","91.86","63.87","13.44","55","55","55","55","1.27","0.43","2.66","744","1090","1017","9","10","12","Retended","0",
"2000783","Standard Service Plan","Data Standard","3072","300","300","52.9","77.41","72.62","36.43","77.28","90.13","31.35","61.62","117.04","55","55","55","65","1.38","0.61","0.62","1680","628","422","11","13","12","Retended","0",
"2000406","Standard Service Plan","Data Standard","3072","300","300","86.57","96.55","70.63","71.43","75.08","94.64","74.84","68.37","95.27","55","55","55","55","0.7","1.51","0","763","1364","600","16","13","13","Retended","0",
"2001422","Standard Service Plan","Voice Standard","1024","500","300","60.81","97.48","81.5","43.13","46.62","19.59","59.92","78.42","43.6","50","50","50","50","0.7","1.09","0","1420","808","744","11","12","9","Retended","0",
"2001901","Standard Service Plan","Voice Standard","1024","500","300","63.82",,,"74.65",,,"92.25",,,"50",,,,"0.78",,,"275",,,"11",,,"Retended","0",
"2000544","Standard Service Plan","Data Standard","3072","300","300","96.59","95.95","76.48","61.66","32.56","63.75","60.87","81.23","86.21","55","55","55","55","1.32","1.04","0.79","809","1276","428","10","15","11","Retended","0",
"2000245","Premium Service Plan","Voice Premium","300","1000","300","63.8","81.58","82.34","29.37","86.65","94.72","64.39","72.89","86.95","55","55","55","55","1.52","0.31","0.7","628","901","1873","7","10","10","Retended","0",
"2001015","Standard Service Plan","Voice Standard","1024","500","300","78.56","40.82","68.14","46.72","19.38","76.8","43.47","34.72","73.24","50","50","50","50","0.59","1.71","1.88","753","1034","822","14","14","7","Retended","0",
"2000686","Standard Service Plan","Data Standard","3072","300","300","48.73","67.94","63.38","77.36","36.27","33.7","78","67.88","74.47","55","55","55","55","0.79","1.5","2.06","766","789","2191","15","7","18","Retended","0",
"2001449","Standard Service Plan","Voice Standard","1024","500","300","54.91","60.66","74.93","34.86","70.72","50.44","79.39","80.85","69.8","50","50","50","50","0.99","0.71","1.24","897","1386","473","13","16","12","Retended","0",
"2000484","Standard Service Plan","Data Standard","3072","300","300","52.51","47.52","63.51","74.18","96.3","86.21","87.69","66.28","60.25","55","55","55","55","1.29","1.47","3.94","626","1351","1262","7","12","13","Retended","0",
"2001720","Standard Service Plan","Voice Standard","1024","500","300","66.07","60.27",,"65.94","61.41",,"41.83","74.37",,"50","50",,,"1.29","1.02",,"1329","1330",,"13","15",,"Retended","0",
"2000768","Standard Service Plan","Data Standard","3072","300","300","25.65","84.06","55.23","58.67","74.81","87.6","64.04","81.37","70","55","55","55","55","1.88","1.71","0","522","272","2188","11","18","18","Retended","0",
"2000782","Standard Service Plan","Data Standard","3072","300","300","74.02","90.7","74.42","70.81","63.76","90.66","70.22","67.16","89.83","55","55","55","55","0.62","1.31","0.41","1453","1953","760","10","12","12","Retended","0",
"2000186","Premium Service Plan","Voice Premium","300","1000","300","37.89","74.93","84.8","80.08","41.43","96.41","90.93","72.94","67.6","55","55","55","55","1.01","1.15","1.75","1185","1563","1563","11","13","11","Retended","0",
"2001497","Standard Service Plan","Voice Standard","1024","500","300","34.83","75.84","62.69","37.6","23.96","54.88","97.34","76.3","88.93","50","50","50","50","0.44","1.38","1.37","1552","907","1078","12","7","12","Retended","0",
"2001148","Standard Service Plan","Voice Standard","1024","500","300","71.51","52.71","54.64","27.83","82.14","46.75","72.72","75.9","79.22","50","50","50","50","1.39","1.66","0.06","1201","1017","1076","14","13","13","Retended","0",
"2000696","Standard Service Plan","Data Standard","3072","300","300","55.69","96.27","50.34","59.05","80.54","42.8","79.3","59.34","81.91","55","55","55","55","0.45","1.66","0.64","947","1043","1609","12","17","19","Retended","0",
"2001851","Standard Service Plan","Data Standard","3072","300","300","77.15",,,"60.4",,,"45.81",,,"55",,,,"0.61",,,"961",,,"14",,,"Retended","0",
"2000207","Premium Service Plan","Voice Premium","300","1000","300","92.19","77.35","73.55","86.96","72.87","94.69","71.49","65.66","74.5","55","55","55","55","0.66","0.05","1.19","769","1498","118","18","13","13","Retended","0",
"2000662","Standard Service Plan","Data Standard","3072","300","300","88.9","52.76","75.52","31.99","53.15","35.86","71.5","83.89","88.31","55","55","55","55","0.63","1.22","0.52","1217","708","483","9","17","14","Retended","0",
"2001281","Standard Service Plan","Voice Standard","1024","500","300","85.56","91.66","90.72","64.01","85.76","77.17","76.47","74.08","69.24","50","50","50","50","0.2","0.97","0.91","751","1174","920","12","11","13","Retended","0",
"2001163","Standard Service Plan","Voice Standard","1024","500","300","71.86","75.36","80.98","57.87","72.36","54.05","39.1","57.51","87.37","50","50","50","50","1.5","0.56","2.66","290","1430","377","11","8","15","Retended","0",
"2001402","Standard Service Plan","Voice Standard","1024","500","300","60.49","69.8","49.84","54.84","29.64","47.01","49.2","73.97","64.78","50","50","50","50","1.51","1.3","3.1","1220","333","1460","15","16","9","Retended","0",
"2001859","Standard Service Plan","Data Standard","3072","300","300","90.76",,,"72.03",,,"65.35",,,"55",,,,"1.52",,,"672",,,"14",,,"Retended","0",
"2001021","Standard Service Plan","Voice Standard","1024","500","300","82.24","99.61","63.48","49.95","57.32","84.06","81.49","53.45","75.96","50","50","50","50","0.79","1.29","0.01","1224","681","633","12","8","10","Retended","0",
"2000671","Standard Service Plan","Data Standard","3072","300","300","92.87","74.14","75.43","52.09","67.95","33.71","45.51","71.82","87.56","55","55","55","55","0.42","2","2.53","1318","227","1136","10","14","12","Retended","0",
"2001658","Standard Service Plan","Data Standard","3072","300","300","77.68","69.54",,"76.57","80.72",,"93.26","72.3",,"55","55",,,"1.46","0.92",,"54","1550",,"9","9",,"Retended","0",
"2000338","Premium Service Plan","Text Premium","300","150","1000","80.3","78.76","92.14","67.91","87.71","89.64","56.49","48.35","50.37","40","40","40","40","1.31","0.9","3.21","1673","531","964","13","15","15","Retended","0",
"2001425","Standard Service Plan","Voice Standard","1024","500","300","77.12","49.37","95.29","49.77","56.31","66.64","42.79","83.22","88.95","50","50","50","50","1.92","1.45","0.74","1399","1213","1034","13","9","9","Retended","0",
"2001462","Standard Service Plan","Voice Standard","1024","500","300","27.2","73.14","77.05","82.68","93.74","31.81","65.67","86.82","82.53","50","50","50","50","0.45","0.66","2.53","782","1639","1194","14","10","21","Retended","0",
"2000372","Premium Service Plan","Text Premium","300","150","1000","84.86","98.82","95.83","70.99","78.35","70.17","73.15","79.36","62.37","40","40","40","40","0.53","1.1","0.73","1822","1374","842","12","11","9","Retended","0",
"2000353","Premium Service Plan","Text Premium","300","150","1000","70.95","76.26","86.15","68.38","73.66","95.91","61.61","61.62","50.94","40","40","40","40","0.29","0.86","0.68","315","2081","607","8","8","12","Retended","0",
"2001192","Standard Service Plan","Voice Standard","1024","500","300","27.86","58.37","84.67","53.27","71.6","70.97","42.66","69.51","59.1","60","50","50","50","1.52","0.6","0.98","1220","922","996","17","7","10","Retended","0",
"2001100","Standard Service Plan","Voice Standard","1024","500","300","89.43","72.12","89.57","74.68","46.49","88.1","48.44","88.95","79.8","50","50","50","50","1.7","1.44","0.19","1082","1261","1219","12","10","16","Retended","0",
"2000390","Standard Service Plan","Data Standard","3072","300","300","82.94","89.65","46.48","80.24","40.7","37.28","65.05","77.17","66.48","55","55","55","55","0.9","1.04","1.88","867","1073","399","9","9","14","Retended","0",
"2000247","Premium Service Plan","Voice Premium","300","1000","300","66.23","60.28","97.46","94.69","40.7","96.43","65.4","72.19","82.06","55","55","55","55","1.05","0.76","0.79","1565","1873","1299","10","18","13","Retended","0",
"2000803","Standard Service Plan","Data Standard","3072","300","300","77.74","96.49","54.89","81.65","98.74","75.43","36.16","68.27","64.32","55","55","55","55","1.18","1.02","1.68","1202","2989","1334","15","10","12","Retended","0",
"2000953","Standard Service Plan","Voice Standard","1024","500","300","42.57","78.37","78.6","84.93","37.13","87.29","22.08","66.34","62.44","50","50","50","50","1.24","1.83","3.69","934","723","782","7","11","10","Retended","0",
"2000091","Premium Service Plan","Data Premium","10240","150","300","81.41","72.92","61.5","77.62","57.4","90.2","50.37","54.2","79.97","70","70","70","70","1.75","1.15","0.9","926","2196","1448","14","16","17","Retended","0",
"2000502","Standard Service Plan","Data Standard","3072","300","300","87.88","88.51","82.59","82.93","76.78","61.01","62.07","66.29","74.45","55","55","55","55","0.14","1.39","0.56","663","1123","805","10","16","12","Retended","0",
"2001036","Standard Service Plan","Voice Standard","1024","500","300","72.96","75.24","63.09","69.16","78.09","73.2","64.8","31.75","87.03","50","50","50","50","1.24","1.35","0","978","872","584","14","14","15","Retended","0",
"2000620","Standard Service Plan","Data Standard","3072","300","300","84.93","82.56","85.51","60.75","110.89","80.16","51.8","9.25","63.74","55","55","70","55","0.76","0.74","0","1230","1524","744","12","9","11","Retended","0",
"2001493","Standard Service Plan","Voice Standard","1024","500","300","88.78","86.06","41.8","45.99","90.9","44.31","68.09","64.93","85.45","50","50","50","50","1.24","1.09","1.99","2059","1171","1603","11","21","15","Retended","0",
"2001482","Standard Service Plan","Voice Standard","1024","500","300","40.17","78.53","85.36","55.55","61.95","38.34","118.27","92.26","61.99","50","60","50","50","1.12","0.97","0","2256","38","961","11","14","14","Retended","0",
"2000451","Standard Service Plan","Data Standard","3072","300","300","96.45","36.89","76.52","79.69","39.65","78.99","63.13","63.27","66.18","55","55","55","55","1.33","0.08","0.34","1695","997","1122","11","12","13","Retended","0",
"2001348","Standard Service Plan","Voice Standard","1024","500","300","52.75","80.68","205.52","71.49","65.1","67.31","44.28","46.69","72.24","50","50","50","90","0.74","0.28","1.59","1194","530","1961","15","9","13","Retended","0",
"2001264","Standard Service Plan","Voice Standard","1024","500","300","60.9","73.31","72.74","51.06","54.28","61.05","62.59","62.61","64.5","50","50","50","50","1","0.32","3.28","143","1561","1237","9","15","11","Retended","0",
"2001317","Standard Service Plan","Voice Standard","1024","500","300","90.25","71.25","49.01","95.7","71.36","81.74","50.58","73.41","82.29","50","50","50","50","0.72","0.37","2.13","573","1155","269","6","14","12","Retended","0",
"2000287","Premium Service Plan","Voice Premium","300","1000","300","81.39","94.39","89.61","63.54","78.08","52.58","92.58","77.44","95.91","55","55","55","55","0.55","0.36","0","1221","92","2061","16","9","7","Retended","0",
"2000356","Premium Service Plan","Text Premium","300","150","1000","84.71","73.6","96.06","85.48","92.69","80.45","58.51","63.55","61.7","40","40","40","40","0.5","1.26","0.75","1490","299","401","13","15","11","Retended","0",
"2000558","Standard Service Plan","Data Standard","3072","300","300","97.04","72.47","61.14","97.22","63.62","82.34","66.23","64.01","86.92","55","55","55","55","1.02","0.75","1.94","681","1177","1355","14","11","10","Retended","0",
"2001134","Standard Service Plan","Voice Standard","1024","500","300","79.32","66.74","70.73","81.3","61.84","35.85","69.71","70.15","67.17","50","50","50","50","1.1","0.41","0","726","2570","1788","15","8","4","Retended","0",
"2000141","Premium Service Plan","Voice Premium","300","1000","300","79.51","95.38","49.69","35.17","82.52","78.78","81.52","87.65","60.72","55","55","55","55","1.88","0.66","0","818","231","453","16","17","12","Retended","0",
"2000371","Premium Service Plan","Text Premium","300","150","1000","81.53","80.52","92.56","77.25","69.38","71.37","72.17","83.83","77.43","40","40","40","40","0.75","1.36","2.26","1210","624","986","13","11","15","Retended","0",
"2001407","Standard Service Plan","Voice Standard","1024","500","300","65.2","67.23","83.37","86.93","91.48","72.92","25.89","54.57","74.47","50","50","50","50","0.56","1.24","1.24","1845","442","1815","7","17","15","Retended","0",
"2000694","Standard Service Plan","Data Standard","3072","300","300","77.46","88.98","63.46","32.37","30.19","39.91","80.1","82.38","68.46","55","55","55","55","1.09","0.85","2.84","1220","623","1208","13","13","10","Retended","0",
"2000812","Standard Service Plan","Data Standard","3072","300","300","84.3","69.06","74.97","84.83","61.56","80.1","34.24","56.26","51.72","55","55","55","55","0.54","1.22","1.46","974","621","427","6","11","11","Retended","0",
"2000647","Standard Service Plan","Data Standard","3072","300","300","92.15","79.1","81.83","75.64","71.65","62.71","59.37","66.33","94.85","55","55","55","55","0.99","1.43","1.07","537","981","1388","15","15","12","Retended","0",
"2001902","Standard Service Plan","Voice Standard","1024","500","300","92.5",,,"51.67",,,"38.32",,,"50",,,,"1.2",,,"583",,,"11",,,"Retended","0",
"2000758","Standard Service Plan","Data Standard","3072","300","300","74.57","83.92","46.46","32.06","87.34","109.17","68.46","70.5","144.59","55","55","55","80","0.41","0.61","0.48","1031","1814","186","13","11","10","Retended","0",
"2000380","Premium Service Plan","Text Premium","300","150","1000","74.33","73.04","29.71","82.74","81.09","79.42","57.26","74.08","83.61","40","40","40","40","0.88","1.02","0.24","1245","1804","702","14","6","12","Retended","0",
"2000639","Standard Service Plan","Data Standard","3072","300","300","76.65","68.58","76.93","42.39","40.32","75.96","85.77","68.92","45.44","85","55","55","55","0.71","1.01","1.72","467","383","822","12","13","9","Retended","0",
"2000115","Premium Service Plan","Voice Premium","300","1000","300","101.39","56.76","50.52","68.26","65.02","60.73","93.67","79.71","92.45","55","65","55","55","1.97","0.47","0.59","1843","1191","525","11","13","10","Retended","0",
"2001303","Standard Service Plan","Voice Standard","1024","500","300","85.43","90.9","48.63","93.59","76.5","47.45","60.93","76.15","68.35","70","50","50","50","1.69","0.83","1.33","746","872","1702","16","13","19","Retended","0",
"2000408","Standard Service Plan","Data Standard","3072","300","300","83.39","77.68","74.64","57.36","57.12","103.31","75.8","75.7","87.69","55","55","55","80","0.49","0.57","1.25","1560","1435","1494","17","13","13","Retended","0",
"2000297","Premium Service Plan","Voice Premium","300","1000","300","32.37","62.71","93.28","80.7","87.77","24.77","63.28","74.82","49.54","55","55","55","55","0.41","0.39","0.32","1297","1188","1376","7","12","14","Retended","0",
"2000461","Standard Service Plan","Data Standard","3072","300","300","77.95","42.76","79.62","37.94","76.47","66.93","33.73","59.81","64.43","55","55","55","55","0.46","0.56","0.54","455","117","1269","16","9","13","Retended","0",
"2000270","Premium Service Plan","Voice Premium","300","1000","300","87.8","61.76","51.21","76.31","89.9","83.64","73.17","69.87","97.33","55","55","55","55","0.87","1.27","1.48","312","1499","437","10","11","15","Retended","0",
"2000126","Premium Service Plan","Voice Premium","300","1000","300","64.47","69.46","62.76","73.34","84.97","65.71","58.46","82.05","87.7","55","55","55","55","0.42","0.17","0.63","1370","752","537","10","14","7","Retended","0",
"2001155","Standard Service Plan","Voice Standard","1024","500","300","97.53","78.01","68","82.74","44.89","52.46","62.06","65.25","61.34","50","50","50","50","0.79","0.83","0.19","1292","2338","1839","16","11","8","Retended","0",
"2001432","Standard Service Plan","Voice Standard","1024","500","300","78.1","62.22","79.44","58.37","77.59","31.24","85.17","44.56","64.71","50","50","50","50","0.95","0.76","0.11","345","1725","379","9","8","14","Retended","0",
"2001683","Standard Service Plan","Voice Standard","1024","500","300","81.01","74.21",,"42.92","81.02",,"34.44","46.58",,"50","50",,,"0.68","0.61",,"1000","1424",,"11","16",,"Retended","0",
"2001929","Standard Service Plan","Voice Standard","1024","500","300","55.21",,,"62.25",,,"92.11",,,"50",,,,"1.76",,,"1460",,,"12",,,"Retended","0",
"2001092","Standard Service Plan","Voice Standard","1024","500","300","43.49","40.26","84.92","84.02","84.15","61.02","78.05","75.92","66.2","50","50","50","50","1.55","1.09","1.04","470","550","1210","13","8","10","Retended","0",
"2001389","Standard Service Plan","Voice Standard","1024","500","300","63.32","88.21","57.19","71.79","65.41","43.22","65.89","86.47","62.69","50","50","50","50","0.51","0.78","0.89","1857","1911","266","14","16","14","Retended","0",
"2000349","Premium Service Plan","Text Premium","300","150","1000","65.95","75.67","81.03","57.93","76.8","90.43","72.83","58.13","43.76","40","40","40","40","0.51","1.14","2.1","961","1395","1446","10","10","11","Retended","0",
"2000589","Standard Service Plan","Data Standard","3072","300","300","92.97","60.73","79.34","90.37","73.69","87.14","69.66","65.68","68.44","55","55","55","55","0.74","0.59","1.37","1479","920","98","19","12","10","Retended","0",
"2000840","Standard Service Plan","Data Standard","3072","300","300","70.43","77.6","62.17","74.04","78.73","82.15","70.81","35.1","49.38","55","55","55","55","1","0.71","1.61","1220","596","163","13","14","13","Retended","0",
"2001116","Standard Service Plan","Voice Standard","1024","500","300","79.33","55.53","73.52","63.24","89.18","69.23","91.95","64.6","76.61","50","50","50","50","0.7","1.28","2.44","1483","1042","955","11","12","12","Retended","0",
"2001519","Standard Service Plan","Voice Standard","1024","500","300","61.21","83.4","100.5","84.08","69.35","62.3","86.43","47.2","39.65","50","50","50","70","1.66","0.83","0.51","308","1716","1262","14","8","11","Retended","0",
"2000251","Premium Service Plan","Voice Premium","300","1000","300","55.76","77","82.93","65.85","65.46","76.79","70.56","90.36","80.23","55","55","55","55","1.42","1.54","0.06","397","1357","917","10","13","16","Retended","0",
"2001378","Standard Service Plan","Voice Standard","1024","500","300","69.1","54.21","55.69","60.77","30.63","33.13","63.62","74.69","75.95","50","50","50","50","0","0.76","1.47","1433","1271","1698","3","16","8","Retended","0",
"2001065","Standard Service Plan","Voice Standard","1024","500","300","24.15","95.18","71.33","75.46","18.11","61.52","45.61","47.31","85.74","50","50","50","50","0.74","1.46","1.5","1003","767","909","15","11","20","Retended","0",
"2000312","Premium Service Plan","Voice Premium","300","1000","300","68.4","74.38","101.48","84.01","48.26","68.69","58.21","96.19","72.55","85","55","55","65","0.61","1.88","1.43","512","824","2059","18","10","10","Retended","0",
"2001301","Standard Service Plan","Voice Standard","1024","500","300","59.39","77.83","85.97","33.55","89.93","52.04","63.77","41.65","89.04","50","50","50","50","0.71","1.07","1.22","792","1322","1186","11","17","14","Retended","0",
"2000871","Standard Service Plan","Voice Standard","1024","500","300","59.61","66.52","87.79","63.25","73.48","54.05","60.43","58.45","81.84","70","50","50","50","0.23","0.77","1.01","1172","447","1217","11","6","10","Retended","0",
"2000995","Standard Service Plan","Voice Standard","1024","500","300","59.32","42.56","73.94","73.02","65.47","62.67","33.13","43.87","84.82","50","50","50","50","0.71","1.52","1.57","1069","1152","1521","15","15","12","Retended","0",
"2000053","Premium Service Plan","Data Premium","10240","150","300","62.29","96.49","62.13","49.64","96.74","86.94","25.07","50.8","72.92","80","70","70","70","0.2","0.58","0","631","1142","350","11","11","9","Retended","0",
"2001206","Standard Service Plan","Voice Standard","1024","500","300","55.17","84.96","87.21","75.04","63.88","71.25","56.96","67.04","56.31","50","50","50","50","0.93","1.29","1.08","1191","1219","510","15","19","9","Retended","0",
"2000065","Premium Service Plan","Data Premium","10240","150","300","51.65","71.87","40.13","76.64","93.27","96.96","80.11","25.23","28.23","70","70","70","70","0.27","1.45","0.88","920","1414","1821","16","8","15","Retended","0",
"2000452","Standard Service Plan","Data Standard","3072","300","300","83.01","82.81","87.44","65.9","95.55","81.44","94.19","72.99","65.14","55","55","55","55","0.2","0.18","0.38","967","1086","1462","11","6","15","Retended","0",
"2001848","Standard Service Plan","Data Standard","3072","300","300","105.53",,,"59.55",,,"90.41",,,"55",,,,"0.38",,,"2046",,,"12",,,"Retended","0",
"2001104","Standard Service Plan","Voice Standard","1024","500","300","90.34","69.8","73.66","87.7","62.61","86.07","79","65.71","79.15","50","50","50","50","2.02","0.87","0.42","698","1139","1206","19","9","10","Retended","0",
"2001456","Standard Service Plan","Voice Standard","1024","500","300","66.19","77.02","74.22","51.3","40.77","45.17","82.73","51.88","48.73","50","50","50","50","1.99","1.11","1.63","1651","568","776","13","17","9","Retended","0",
"2000769","Standard Service Plan","Data Standard","3072","300","300","74.16","63.92","64.04","83.59","32.57","79.74","50.42","60.77","76.5","65","55","55","55","1.01","1.71","0.38","1228","1624","1165","13","13","14","Retended","0",
"2000127","Premium Service Plan","Voice Premium","300","1000","300","85.04","20.65","76.26","96.82","55.89","64.77","97.44","35.71","85.82","55","55","55","55","0.41","0.67","2.46","1009","1548","1896","9","14","11","Retended","0",
"2000897","Standard Service Plan","Voice Standard","1024","500","300","49.89","96.85","44.22","38.38","93.2","83.04","81.33","58","79.83","50","50","50","50","1.12","1","0.11","731","804","1277","16","16","12","Retended","0",
"2001461","Standard Service Plan","Voice Standard","1024","500","300","75.2","48.55","81.02","23.46","42.09","74.38","79.55","53.94","68.91","50","50","50","50","1.17","0.76","0","944","1246","1536","18","14","8","Retended","0",
"2000276","Premium Service Plan","Voice Premium","300","1000","300","15.45","63.68","52.31","75.25","11.95","66.86","56.87","60.86","95.59","75","55","55","55","1.09","1.33","0.3","979","1809","109","15","9","13","Retended","0",
"2000453","Standard Service Plan","Data Standard","3072","300","300","78.44","90.1","88.29","74.27","68.45","79.54","87.5","85.53","61.1","55","55","55","55","1.15","0.56","0","650","1344","575","11","8","12","Retended","0",
"2000869","Standard Service Plan","Voice Standard","1024","500","300","61.56","66.08","92.96","52.31","58.01","79.88","72.23","90.83","86.23","50","50","50","50","1.12","0","0.01","715","1378","1254","14","18","7","Retended","0",
"2000014","Premium Service Plan","Data Premium","10240","150","300","59.8","77.59","51.52","80.75","118.64","72.8","54.7","53.68","50.83","70","70","80","70","1.05","0.06","1.58","1600","1632","398","15","11","15","Retended","0",
"2001144","Standard Service Plan","Voice Standard","1024","500","300","46.55","82.99","43.56","40.81","91.01","45.6","13.1","88.47","74.27","50","50","50","50","1.26","0.25","1.62","1085","1580","223","11","12","15","Retended","0",
